WeekEnding,HSCP,SIMDQuintile,AdmissionType,AdmissionTypeQF,NumberAdmissions,Average20182019,PercentVariation
20210425,S37000027,5,Emergency,,49,62.5,-21.6
20210425,S37000028,1,Emergency,,164,193,-15
20210425,S37000028,2,Emergency,,206,186.5,10.5
20210425,S37000028,3,Emergency,,118,149,-20.8
20210425,S37000028,4,Emergency,,120,121,-0.8
20210425,S37000028,5,Emergency,,79,98.5,-19.8
20210425,S37000029,1,Emergency,,96,91.5,4.9
20210425,S37000029,2,Emergency,,62,53.5,15.9
20210425,S37000029,3,Emergency,,23,33.5,-31.3
20210425,S37000029,4,Emergency,,11,11,0
20210425,S37000029,5,Emergency,,10,7,42.9
20210425,S37000030,1,Emergency,,109,97.5,11.8
20210425,S37000030,2,Emergency,,156,145,7.6
20210425,S37000030,3,Emergency,,108,83,30.1
20210425,S37000030,4,Emergency,,64,65,-1.5
20210425,S37000030,5,Emergency,,58,48,20.8
20210425,S37000031,2,Emergency,,11,14.5,-24.1
20210425,S37000031,3,Emergency,,42,47,-10.6
20210425,S37000032,1,Emergency,,225,253,-11.1
20210425,S37000032,2,Emergency,,193,233.5,-17.3
20210425,S37000032,3,Emergency,,187,189,-1.1
20210425,S37000032,4,Emergency,,146,160.5,-9
20210425,S37000032,5,Emergency,,112,118.5,-5.5
20210425,S37000033,1,Emergency,,17,28,-39.3
20210425,S37000033,2,Emergency,,44,40,10
20210425,S37000033,3,Emergency,,71,71,0
20210425,S37000033,4,Emergency,,97,108,-10.2
20210425,S37000033,5,Emergency,,64,71.5,-10.5
20210425,S37000034,1,Emergency,,730,773,-5.6
20210425,S37000034,2,Emergency,,212,238.5,-11.1
20210425,S37000034,3,Emergency,,117,118,-0.8
20210425,S37000034,4,Emergency,,100,102.5,-2.4
20210425,S37000034,5,Emergency,,71,77.5,-8.4
20210425,S37000035,1,Emergency,,322,360.5,-10.7
20210425,S37000035,2,Emergency,,235,249,-5.6
20210425,S37000035,3,Emergency,,124,112,10.7
20210425,S37000035,4,Emergency,,98,108.5,-9.7
20210425,S37000035,5,Emergency,,59,63.5,-7.1
20210502,S37000001,1,Emergency,,48,60,-20
20210502,S37000001,2,Emergency,,119,112.5,5.8
20210502,S37000001,3,Emergency,,66,65,1.5
20210502,S37000001,4,Emergency,,54,39,38.5
20210502,S37000001,5,Emergency,,115,99,16.2
20210502,S37000002,1,Emergency,,14,18.5,-24.3
20210502,S37000002,2,Emergency,,65,52.5,23.8
20210502,S37000002,3,Emergency,,81,88.5,-8.5
20210502,S37000002,4,Emergency,,174,146.5,18.8
20210502,S37000002,5,Emergency,,93,95,-2.1
20210502,S37000003,1,Emergency,,26,21.5,20.9
20210502,S37000003,2,Emergency,,56,53.5,4.7
20210502,S37000003,3,Emergency,,67,74,-9.5
20210502,S37000003,4,Emergency,,53,59.5,-10.9
20210502,S37000003,5,Emergency,,20,23,-13
20210502,S37000004,1,Emergency,,23,25,-8
20210502,S37000004,2,Emergency,,31,30,3.3
20210502,S37000004,3,Emergency,,53,64,-17.2
20210502,S37000004,4,Emergency,,41,31.5,30.2
20210502,S37000004,5,Emergency,,13,11,18.2
20210502,S37000005,1,Emergency,,81,115.5,-29.9
20210502,S37000005,2,Emergency,,57,91,-37.4
20210502,S37000005,3,Emergency,,57,64.5,-11.6
20210502,S37000005,4,Emergency,,62,80,-22.5
20210502,S37000005,5,Emergency,,55,64,-14.1
20210502,S37000006,1,Emergency,,45,40.5,11.1
20210502,S37000006,2,Emergency,,98,96.5,1.6
20210502,S37000006,3,Emergency,,138,128.5,7.4
20210502,S37000006,4,Emergency,,56,56,0
20210502,S37000006,5,Emergency,,32,24.5,30.6
20210502,S37000007,1,Emergency,,142,152.5,-6.9
20210502,S37000007,2,Emergency,,68,70.5,-3.5
20210502,S37000007,3,Emergency,,26,36.5,-28.8
20210502,S37000007,4,Emergency,,31,39,-20.5
20210502,S37000007,5,Emergency,,39,44.5,-12.4
20210502,S37000008,1,Emergency,,119,117,1.7
20210502,S37000008,2,Emergency,,76,87,-12.6
20210502,S37000008,3,Emergency,,62,51.5,20.4
20210502,S37000008,4,Emergency,,41,42,-2.4
20210502,S37000008,5,Emergency,,35,20.5,70.7
20210502,S37000009,1,Emergency,,11,18,-38.9
20210502,S37000009,2,Emergency,,44,45,-2.2
20210502,S37000009,3,Emergency,,18,14.5,24.1
20210502,S37000009,4,Emergency,,38,42,-9.5
20210502,S37000009,5,Emergency,,76,69.5,9.4
20210502,S37000010,1,Emergency,,15,12,25
20210502,S37000010,2,Emergency,,79,60.5,30.6
20210502,S37000010,3,Emergency,,70,35.5,97.2
20210502,S37000010,4,Emergency,,48,34,41.2
20210502,S37000010,5,Emergency,,25,27,-7.4
20210502,S37000011,1,Emergency,,12,15.5,-22.6
20210502,S37000011,2,Emergency,,12,16,-25
20210502,S37000011,3,Emergency,,22,15,46.7
20210502,S37000011,4,Emergency,,31,33,-6.1
20210502,S37000011,5,Emergency,,83,62,33.9
20210502,S37000012,1,Emergency,,198,146,35.6
20210502,S37000012,2,Emergency,,172,146,17.8
20210502,S37000012,3,Emergency,,104,97,7.2
20210502,S37000012,4,Emergency,,147,126,16.7
20210502,S37000012,5,Emergency,,302,274.5,10
20210502,S37000013,1,Emergency,,72,126,-42.9
20210502,S37000013,2,Emergency,,98,135.5,-27.7
20210502,S37000013,3,Emergency,,85,140.5,-39.5
20210502,S37000013,4,Emergency,,38,72.5,-47.6
20210502,S37000013,5,Emergency,,44,64,-31.2
20210502,S37000016,1,Emergency,,74,62,19.4
20210502,S37000016,2,Emergency,,86,86.5,-0.6
20210502,S37000016,3,Emergency,,157,156,0.6
20210502,S37000016,4,Emergency,,121,132.5,-8.7
20210502,S37000016,5,Emergency,,30,29.5,1.7
20210502,S37000017,1,Emergency,,115,96,19.8
20210502,S37000017,2,Emergency,,22,21,4.8
20210502,S37000017,3,Emergency,,21,18,16.7
20210502,S37000017,4,Emergency,,17,19,-10.5
20210502,S37000017,5,Emergency,,17,22,-22.7
20210502,S37000018,1,Emergency,,28,20.5,36.6
20210502,S37000018,2,Emergency,,82,61,34.4
20210502,S37000018,3,Emergency,,36,35,2.9
20210502,S37000018,4,Emergency,,26,22.5,15.6
20210502,S37000018,5,Emergency,,27,20,35
20210502,S37000019,1,Emergency,,9,7,28.6
20210502,S37000019,2,Emergency,,31,30.5,1.6
20210502,S37000019,3,Emergency,,67,71,-5.6
20210502,S37000019,4,Emergency,,61,59.5,2.5
20210502,S37000019,5,Emergency,,19,17.5,8.6
20210502,S37000020,1,Emergency,,161,190.5,-15.5
20210502,S37000020,2,Emergency,,53,71,-25.4
20210502,S37000020,3,Emergency,,51,62.5,-18.4
20210502,S37000020,4,Emergency,,36,39,-7.7
20210502,S37000020,5,Emergency,,33,23.5,40.4
20210502,S37000022,2,Emergency,,7,6,16.7
20210502,S37000022,3,Emergency,,5,10,-50
20210502,S37000022,4,Emergency,,27,20.5,31.7
20210502,S37000024,1,Emergency,,96,105,-8.6
20210502,S37000024,2,Emergency,,87,83,4.8
20210502,S37000024,3,Emergency,,66,58.5,12.8
20210502,S37000024,4,Emergency,,51,46.5,9.7
20210502,S37000024,5,Emergency,,46,49,-6.1
20210502,S37000025,1,Emergency,,15,16,-6.2
20210502,S37000025,2,Emergency,,46,47.5,-3.2
20210502,S37000025,3,Emergency,,90,102,-11.8
20210502,S37000025,4,Emergency,,53,59.5,-10.9
20210502,S37000025,5,Emergency,,9,18.5,-51.4
20210502,S37000026,3,Emergency,,14,18.5,-24.3
20210502,S37000026,4,Emergency,,15,24,-37.5
20210502,S37000027,1,Emergency,,74,79,-6.3
20210502,S37000027,2,Emergency,,73,88,-17
20210502,S37000027,3,Emergency,,52,70.5,-26.2
20210502,S37000027,4,Emergency,,37,45.5,-18.7
20210502,S37000027,5,Emergency,,52,63.5,-18.1
20210502,S37000028,1,Emergency,,172,218.5,-21.3
20210502,S37000028,2,Emergency,,194,215,-9.8
20210502,S37000028,3,Emergency,,145,140,3.6
20210502,S37000028,4,Emergency,,108,113,-4.4
20210502,S37000028,5,Emergency,,89,73.5,21.1
20210502,S37000029,1,Emergency,,85,85,0
20210502,S37000029,2,Emergency,,56,48,16.7
20210502,S37000029,3,Emergency,,28,33.5,-16.4
20210502,S37000029,4,Emergency,,11,16.5,-33.3
20210502,S37000029,5,Emergency,,5,3.5,42.9
20210502,S37000030,1,Emergency,,85,90.5,-6.1
20210502,S37000030,2,Emergency,,149,145.5,2.4
20210502,S37000030,3,Emergency,,88,77.5,13.5
20210502,S37000030,4,Emergency,,58,66.5,-12.8
20210502,S37000030,5,Emergency,,45,46.5,-3.2
20210502,S37000031,2,Emergency,,6,13.5,-55.6
20210502,S37000031,3,Emergency,,49,48.5,1
20210502,S37000032,1,Emergency,,221,241.5,-8.5
20210502,S37000032,2,Emergency,,200,259,-22.8
20210502,S37000032,3,Emergency,,176,171,2.9
20210502,S37000032,4,Emergency,,140,149.5,-6.4
20210502,S37000032,5,Emergency,,107,123.5,-13.4
20210502,S37000033,1,Emergency,,21,22,-4.5
20210502,S37000033,2,Emergency,,58,42.5,36.5
20210502,S37000033,3,Emergency,,101,69,46.4
20210502,S37000033,4,Emergency,,105,95.5,9.9
20210502,S37000033,5,Emergency,,71,62,14.5
20210502,S37000034,1,Emergency,,700,716.5,-2.3
20210502,S37000034,2,Emergency,,200,206,-2.9
20210502,S37000034,3,Emergency,,117,131.5,-11
20210502,S37000034,4,Emergency,,85,92,-7.6
20210502,S37000034,5,Emergency,,70,69,1.4
20210502,S37000035,1,Emergency,,350,350.5,-0.1
20210502,S37000035,2,Emergency,,249,258.5,-3.7
20210502,S37000035,3,Emergency,,127,119.5,6.3
20210502,S37000035,4,Emergency,,80,105,-23.8
20210502,S37000035,5,Emergency,,51,49,4.1
20210509,S37000001,1,Emergency,,60,59,1.7
20210509,S37000001,2,Emergency,,124,111.5,11.2
20210509,S37000001,3,Emergency,,45,59,-23.7
20210509,S37000001,4,Emergency,,61,56.5,8
20210509,S37000001,5,Emergency,,117,101.5,15.3
20210509,S37000002,1,Emergency,,17,14.5,17.2
20210509,S37000002,2,Emergency,,56,42.5,31.8
20210509,S37000002,3,Emergency,,85,100,-15
20210509,S37000002,4,Emergency,,145,139,4.3
20210509,S37000002,5,Emergency,,81,90,-10
20210509,S37000003,1,Emergency,,25,23,8.7
20210509,S37000003,2,Emergency,,56,63,-11.1
20210509,S37000003,3,Emergency,,58,73,-20.5
20210509,S37000003,4,Emergency,,70,63.5,10.2
20210509,S37000003,5,Emergency,,22,20.5,7.3
20210509,S37000004,1,Emergency,,27,21.5,25.6
20210509,S37000004,2,Emergency,,27,34,-20.6
20210509,S37000004,3,Emergency,,76,53,43.4
20210509,S37000004,4,Emergency,,37,32.5,13.8
20210509,S37000004,5,Emergency,,12,14,-14.3
20210509,S37000005,1,Emergency,,74,100,-26
20210509,S37000005,2,Emergency,,61,83.5,-26.9
20210509,S37000005,3,Emergency,,43,59,-27.1
20210509,S37000005,4,Emergency,,45,75.5,-40.4
20210509,S37000005,5,Emergency,,36,61,-41
20210509,S37000006,1,Emergency,,34,41,-17.1
20210509,S37000006,2,Emergency,,102,82.5,23.6
20210509,S37000006,3,Emergency,,124,138.5,-10.5
20210509,S37000006,4,Emergency,,45,50.5,-10.9
20210509,S37000006,5,Emergency,,24,27,-11.1
20210509,S37000007,1,Emergency,,157,174.5,-10
20210509,S37000007,2,Emergency,,59,66.5,-11.3
20210509,S37000007,3,Emergency,,26,27.5,-5.5
20210509,S37000007,4,Emergency,,34,36.5,-6.8
20210509,S37000007,5,Emergency,,38,37.5,1.3
20210509,S37000008,1,Emergency,,116,127,-8.7
20210509,S37000008,2,Emergency,,67,87.5,-23.4
20210509,S37000008,3,Emergency,,43,51,-15.7
20210509,S37000008,4,Emergency,,40,40.5,-1.2
20210509,S37000008,5,Emergency,,27,21,28.6
20210509,S37000009,1,Emergency,,10,9.5,5.3
20210509,S37000009,2,Emergency,,34,48.5,-29.9
20210509,S37000009,3,Emergency,,17,18,-5.6
20210509,S37000009,4,Emergency,,31,46.5,-33.3
20210509,S37000009,5,Emergency,,74,73.5,0.7
20210509,S37000010,1,Emergency,,21,17,23.5
20210509,S37000010,2,Emergency,,71,64,10.9
20210509,S37000010,3,Emergency,,47,38.5,22.1
20210509,S37000010,4,Emergency,,35,30,16.7
20210509,S37000010,5,Emergency,,29,28.5,1.8
20210509,S37000011,1,Emergency,,19,14.5,31
20210509,S37000011,2,Emergency,,19,17.5,8.6
20210509,S37000011,3,Emergency,,17,14,21.4
20210509,S37000011,4,Emergency,,29,34.5,-15.9
20210509,S37000011,5,Emergency,,56,67.5,-17
20210509,S37000012,1,Emergency,,185,149.5,23.7
20210509,S37000012,2,Emergency,,171,151.5,12.9
20210509,S37000012,3,Emergency,,136,104.5,30.1
20210509,S37000012,4,Emergency,,148,150.5,-1.7
20210509,S37000012,5,Emergency,,286,270,5.9
20210509,S37000013,1,Emergency,,66,115.5,-42.9
20210509,S37000013,2,Emergency,,96,132,-27.3
20210509,S37000013,3,Emergency,,88,143.5,-38.7
20210509,S37000013,4,Emergency,,47,69.5,-32.4
20210509,S37000013,5,Emergency,,32,56.5,-43.4
20210509,S37000016,1,Emergency,,49,67,-26.9
20210509,S37000016,2,Emergency,,101,108.5,-6.9
20210509,S37000016,3,Emergency,,144,159,-9.4
20210509,S37000016,4,Emergency,,123,139,-11.5
20210509,S37000016,5,Emergency,,43,28,53.6
20210509,S37000017,1,Emergency,,100,100,0
20210509,S37000017,2,Emergency,,11,21.5,-48.8
20210509,S37000017,3,Emergency,,19,23.5,-19.1
20210509,S37000017,4,Emergency,,17,25.5,-33.3
20210509,S37000017,5,Emergency,,22,16,37.5
20210509,S37000018,1,Emergency,,26,16.5,57.6
20210509,S37000018,2,Emergency,,72,59.5,21
20210509,S37000018,3,Emergency,,50,39.5,26.6
20210509,S37000018,4,Emergency,,21,22,-4.5
20210509,S37000018,5,Emergency,,24,16.5,45.5
20210509,S37000019,1,Emergency,,9,6.5,38.5
20210509,S37000019,2,Emergency,,40,34,17.6
20210509,S37000019,3,Emergency,,73,52.5,39
20210509,S37000019,4,Emergency,,54,65.5,-17.6
20210509,S37000019,5,Emergency,,11,17,-35.3
20210509,S37000020,1,Emergency,,176,191.5,-8.1
20210509,S37000020,2,Emergency,,84,68.5,22.6
20210509,S37000020,3,Emergency,,38,45,-15.6
20210509,S37000020,4,Emergency,,32,39,-17.9
20210509,S37000020,5,Emergency,,20,18.5,8.1
20210509,S37000022,2,Emergency,,8,5,60
20210509,S37000022,3,Emergency,,10,7.5,33.3
20210509,S37000022,4,Emergency,,22,28,-21.4
20210509,S37000024,1,Emergency,,88,112,-21.4
20210509,S37000024,2,Emergency,,90,102.5,-12.2
20210509,S37000024,3,Emergency,,70,59,18.6
20210509,S37000024,4,Emergency,,47,39,20.5
20210509,S37000024,5,Emergency,,54,49.5,9.1
20210509,S37000025,1,Emergency,,18,15,20
20210509,S37000025,2,Emergency,,32,44,-27.3
20210509,S37000025,3,Emergency,,90,95,-5.3
20210509,S37000025,4,Emergency,,62,56,10.7
20210509,S37000025,5,Emergency,,14,16.5,-15.2
20210509,S37000026,3,Emergency,,19,16.5,15.2
20210509,S37000026,4,Emergency,,18,21,-14.3
20210509,S37000027,1,Emergency,,58,69,-15.9
20210509,S37000027,2,Emergency,,76,100.5,-24.4
20210509,S37000027,3,Emergency,,63,72,-12.5
20210509,S37000027,4,Emergency,,36,39.5,-8.9
20210509,S37000027,5,Emergency,,55,56,-1.8
20210509,S37000028,1,Emergency,,158,206.5,-23.5
20210509,S37000028,2,Emergency,,188,205.5,-8.5
20210509,S37000028,3,Emergency,,134,150.5,-11
20210509,S37000028,4,Emergency,,106,109,-2.8
20210509,S37000028,5,Emergency,,89,88.5,0.6
20210509,S37000029,1,Emergency,,82,83,-1.2
20210509,S37000029,2,Emergency,,45,53,-15.1
20210509,S37000029,3,Emergency,,24,33,-27.3
20210509,S37000029,4,Emergency,,17,19.5,-12.8
20210509,S37000029,5,Emergency,,8,5,60
20210509,S37000030,1,Emergency,,85,79.5,6.9
20210509,S37000030,2,Emergency,,172,127,35.4
20210509,S37000030,3,Emergency,,82,81.5,0.6
20210509,S37000030,4,Emergency,,66,75,-12
20210509,S37000030,5,Emergency,,40,48.5,-17.5
20210509,S37000031,2,Emergency,,11,14.5,-24.1
20210509,S37000031,3,Emergency,,48,55,-12.7
20210509,S37000032,1,Emergency,,233,247.5,-5.9
20210509,S37000032,2,Emergency,,230,231,-0.4
20210509,S37000032,3,Emergency,,184,160,15
20210509,S37000032,4,Emergency,,166,165.5,0.3
20210509,S37000032,5,Emergency,,130,117,11.1
20210509,S37000033,1,Emergency,,25,21,19
20210509,S37000033,2,Emergency,,49,53,-7.5
20210509,S37000033,3,Emergency,,90,79.5,13.2
20210509,S37000033,4,Emergency,,103,106.5,-3.3
20210509,S37000033,5,Emergency,,92,69,33.3
20210509,S37000034,1,Emergency,,723,786,-8
20210509,S37000034,2,Emergency,,213,222.5,-4.3
20210509,S37000034,3,Emergency,,125,146,-14.4
20210509,S37000034,4,Emergency,,81,92,-12
20210509,S37000034,5,Emergency,,70,74.5,-6
20210509,S37000035,1,Emergency,,394,341.5,15.4
20210509,S37000035,2,Emergency,,253,251.5,0.6
20210509,S37000035,3,Emergency,,106,118.5,-10.5
20210509,S37000035,4,Emergency,,99,106,-6.6
20210509,S37000035,5,Emergency,,44,65.5,-32.8
20210516,S37000001,1,Emergency,,58,51.5,12.6
20210516,S37000001,2,Emergency,,104,100.5,3.5
20210516,S37000001,3,Emergency,,69,67,3
20210516,S37000001,4,Emergency,,65,49.5,31.3
20210516,S37000001,5,Emergency,,137,104.5,31.1
20210516,S37000002,1,Emergency,,19,12.5,52
20210516,S37000002,2,Emergency,,64,58.5,9.4
20210516,S37000002,3,Emergency,,89,98.5,-9.6
20210516,S37000002,4,Emergency,,183,142,28.9
20210516,S37000002,5,Emergency,,99,81.5,21.5
20210516,S37000003,1,Emergency,,19,17.5,8.6
20210516,S37000003,2,Emergency,,62,59,5.1
20210516,S37000003,3,Emergency,,83,53,56.6
20210516,S37000003,4,Emergency,,65,55,18.2
20210516,S37000003,5,Emergency,,17,20.5,-17.1
20210516,S37000004,1,Emergency,,21,21,0
20210516,S37000004,2,Emergency,,20,34,-41.2
20210516,S37000004,3,Emergency,,68,72,-5.6
20210516,S37000004,4,Emergency,,31,36,-13.9
20210516,S37000004,5,Emergency,,7,13,-46.2
20210516,S37000005,1,Emergency,,80,91,-12.1
20210516,S37000005,2,Emergency,,72,83.5,-13.8
20210516,S37000005,3,Emergency,,32,74.5,-57
20210516,S37000005,4,Emergency,,65,87.5,-25.7
20210516,S37000005,5,Emergency,,54,69,-21.7
20210516,S37000006,1,Emergency,,34,43.5,-21.8
20210516,S37000006,2,Emergency,,105,89,18
20210516,S37000006,3,Emergency,,115,124,-7.3
20210516,S37000006,4,Emergency,,47,46.5,1.1
20210516,S37000006,5,Emergency,,26,22,18.2
20210516,S37000007,1,Emergency,,136,169,-19.5
20210516,S37000007,2,Emergency,,67,61,9.8
20210516,S37000007,3,Emergency,,41,30,36.7
20210516,S37000007,4,Emergency,,36,38.5,-6.5
20210516,S37000007,5,Emergency,,31,38,-18.4
20210516,S37000008,1,Emergency,,127,132.5,-4.2
20210516,S37000008,2,Emergency,,88,70.5,24.8
20210516,S37000008,3,Emergency,,58,48,20.8
20210516,S37000008,4,Emergency,,44,40.5,8.6
20210516,S37000008,5,Emergency,,20,26,-23.1
20210516,S37000009,1,Emergency,,8,7.5,6.7
20210516,S37000009,2,Emergency,,41,45.5,-9.9
20210516,S37000009,3,Emergency,,17,15,13.3
20210516,S37000009,4,Emergency,,32,41.5,-22.9
20210516,S37000009,5,Emergency,,81,79,2.5
20210516,S37000010,1,Emergency,,13,12,8.3
20210516,S37000010,2,Emergency,,83,65.5,26.7
20210516,S37000010,3,Emergency,,58,51,13.7
20210516,S37000010,4,Emergency,,40,41,-2.4
20210516,S37000010,5,Emergency,,38,22.5,68.9
20210516,S37000011,1,Emergency,,16,10,60
20210516,S37000011,2,Emergency,,18,26.5,-32.1
20210516,S37000011,3,Emergency,,18,14.5,24.1
20210516,S37000011,4,Emergency,,29,23,26.1
20210516,S37000011,5,Emergency,,73,67.5,8.1
20210516,S37000012,1,Emergency,,187,140.5,33.1
20210516,S37000012,2,Emergency,,165,146.5,12.6
20210516,S37000012,3,Emergency,,118,114.5,3.1
20210516,S37000012,4,Emergency,,141,133.5,5.6
20210516,S37000012,5,Emergency,,289,264,9.5
20210516,S37000013,1,Emergency,,77,131,-41.2
20210516,S37000013,2,Emergency,,81,136,-40.4
20210516,S37000013,3,Emergency,,90,135.5,-33.6
20210516,S37000013,4,Emergency,,46,68.5,-32.8
20210516,S37000013,5,Emergency,,46,71,-35.2
20210516,S37000016,1,Emergency,,64,72,-11.1
20210516,S37000016,2,Emergency,,101,106,-4.7
20210516,S37000016,3,Emergency,,150,180,-16.7
20210516,S37000016,4,Emergency,,154,132,16.7
20210516,S37000016,5,Emergency,,40,25,60
20210516,S37000017,1,Emergency,,105,97,8.2
20210516,S37000017,2,Emergency,,21,27.5,-23.6
20210516,S37000017,3,Emergency,,22,26,-15.4
20210516,S37000017,4,Emergency,,18,20.5,-12.2
20210516,S37000017,5,Emergency,,18,19.5,-7.7
20210516,S37000018,1,Emergency,,33,25,32
20210516,S37000018,2,Emergency,,89,78,14.1
20210516,S37000018,3,Emergency,,37,43,-14
20210516,S37000018,4,Emergency,,40,26,53.8
20210516,S37000018,5,Emergency,,21,14.5,44.8
20210516,S37000019,1,Emergency,,5,8,-37.5
20210516,S37000019,2,Emergency,,43,34,26.5
20210516,S37000019,3,Emergency,,83,41.5,100
20210516,S37000019,4,Emergency,,62,52.5,18.1
20210516,S37000019,5,Emergency,,14,13.5,3.7
20210516,S37000020,1,Emergency,,189,192,-1.6
20210516,S37000020,2,Emergency,,69,73.5,-6.1
20210516,S37000020,3,Emergency,,43,52,-17.3
20210516,S37000020,4,Emergency,,34,29,17.2
20210516,S37000020,5,Emergency,,24,21.5,11.6
20210516,S37000022,3,Emergency,,9,8,12.5
20210516,S37000022,4,Emergency,,20,23,-13
20210516,S37000024,1,Emergency,,107,110,-2.7
20210516,S37000024,2,Emergency,,77,91.5,-15.8
20210516,S37000024,3,Emergency,,52,52.5,-1
20210516,S37000024,4,Emergency,,47,44.5,5.6
20210516,S37000024,5,Emergency,,57,41.5,37.3
20210516,S37000025,1,Emergency,,15,20,-25
20210516,S37000025,2,Emergency,,43,50,-14
20210516,S37000025,3,Emergency,,95,96.5,-1.6
20210516,S37000025,4,Emergency,,53,55.5,-4.5
20210516,S37000025,5,Emergency,,23,21.5,7
20210516,S37000026,3,Emergency,,9,13.5,-33.3
20210516,S37000026,4,Emergency,,26,25,4
20210516,S37000027,1,Emergency,,86,78.5,9.6
20210516,S37000027,2,Emergency,,84,85,-1.2
20210516,S37000027,3,Emergency,,64,73,-12.3
20210516,S37000027,4,Emergency,,43,37,16.2
20210516,S37000027,5,Emergency,,64,53.5,19.6
20210516,S37000028,1,Emergency,,175,194,-9.8
20210516,S37000028,2,Emergency,,192,200,-4
20210516,S37000028,3,Emergency,,133,170,-21.8
20210516,S37000028,4,Emergency,,111,95.5,16.2
20210516,S37000028,5,Emergency,,78,82,-4.9
20210516,S37000029,1,Emergency,,88,95.5,-7.9
20210516,S37000029,2,Emergency,,66,58.5,12.8
20210516,S37000029,3,Emergency,,28,27.5,1.8
20210516,S37000029,4,Emergency,,16,11.5,39.1
20210516,S37000029,5,Emergency,,5,4,25
20210516,S37000030,1,Emergency,,98,79,24.1
20210516,S37000030,2,Emergency,,157,136.5,15
20210516,S37000030,3,Emergency,,89,75.5,17.9
20210516,S37000030,4,Emergency,,79,57,38.6
20210516,S37000030,5,Emergency,,61,59,3.4
20210516,S37000031,2,Emergency,,13,10.5,23.8
20210516,S37000031,3,Emergency,,63,49,28.6
20210516,S37000032,1,Emergency,,288,231.5,24.4
20210516,S37000032,2,Emergency,,244,224.5,8.7
20210516,S37000032,3,Emergency,,166,173.5,-4.3
20210516,S37000032,4,Emergency,,188,154,22.1
20210516,S37000032,5,Emergency,,119,117.5,1.3
20210516,S37000033,1,Emergency,,24,21,14.3
20210516,S37000033,2,Emergency,,55,47,17
20210516,S37000033,3,Emergency,,79,75,5.3
20210516,S37000033,4,Emergency,,133,94,41.5
20210516,S37000033,5,Emergency,,66,57,15.8
20210516,S37000034,1,Emergency,,688,770,-10.6
20210516,S37000034,2,Emergency,,203,227,-10.6
20210516,S37000034,3,Emergency,,138,128,7.8
20210516,S37000034,4,Emergency,,98,94,4.3
20210516,S37000034,5,Emergency,,70,68,2.9
20210516,S37000035,1,Emergency,,334,329.5,1.4
20210516,S37000035,2,Emergency,,238,263.5,-9.7
20210516,S37000035,3,Emergency,,130,120.5,7.9
20210516,S37000035,4,Emergency,,102,104,-1.9
20210516,S37000035,5,Emergency,,54,58,-6.9
20210523,S37000001,1,Emergency,,61,61,0
20210523,S37000001,2,Emergency,,122,118.5,3
20210523,S37000001,3,Emergency,,67,61,9.8
20210523,S37000001,4,Emergency,,53,52.5,1
20210523,S37000001,5,Emergency,,122,121,0.8
20210523,S37000002,1,Emergency,,15,12,25
20210523,S37000002,2,Emergency,,50,50,0
