week_ending,hb,hbqf,simd_quintile,admission_type,admission_type_qf,number_admissions,average20182019,percent_variation,hb_name,month,year
2020-08-23,S08000032,NA,1,All,d,526,613,-14.2,NHS Lanarkshire,Aug,2020
2020-08-23,S08000032,NA,2,All,d,434,489,-11.2,NHS Lanarkshire,Aug,2020
2020-08-23,S08000032,NA,3,All,d,233,318.5,-26.8,NHS Lanarkshire,Aug,2020
2020-08-23,S08000032,NA,4,All,d,183,229,-20.1,NHS Lanarkshire,Aug,2020
2020-08-23,S08000032,NA,5,All,d,123,156.5,-21.4,NHS Lanarkshire,Aug,2020
2020-08-23,S92000003,d,1,All,d,3605,4079.5,-11.6,Scotland,Aug,2020
2020-08-23,S92000003,d,2,All,d,3051,3461,-11.8,Scotland,Aug,2020
2020-08-23,S92000003,d,3,All,d,2576,2985.5,-13.7,Scotland,Aug,2020
2020-08-23,S92000003,d,4,All,d,2333,2634,-11.4,Scotland,Aug,2020
2020-08-23,S92000003,d,5,All,d,1982,2195.5,-9.7,Scotland,Aug,2020
2020-08-30,S08000015,NA,1,All,d,418,422.5,-1.1,NHS Ayrshire and Arran,Aug,2020
2020-08-30,S08000015,NA,2,All,d,255,284.5,-10.4,NHS Ayrshire and Arran,Aug,2020
2020-08-30,S08000015,NA,3,All,d,172,187,-8,NHS Ayrshire and Arran,Aug,2020
2020-08-30,S08000015,NA,4,All,d,112,143,-21.7,NHS Ayrshire and Arran,Aug,2020
2020-08-30,S08000015,NA,5,All,d,104,93.5,11.2,NHS Ayrshire and Arran,Aug,2020
2020-08-30,S08000016,NA,1,All,d,14,21,-33.3,NHS Borders,Aug,2020
2020-08-30,S08000016,NA,2,All,d,49,49.5,-1,NHS Borders,Aug,2020
2020-08-30,S08000016,NA,3,All,d,82,111,-26.1,NHS Borders,Aug,2020
2020-08-30,S08000016,NA,4,All,d,48,59.5,-19.3,NHS Borders,Aug,2020
2020-08-30,S08000016,NA,5,All,d,13,21.5,-39.5,NHS Borders,Aug,2020
2020-08-30,S08000017,NA,1,All,d,49,42.5,15.3,NHS Dumfries and Galloway,Aug,2020
2020-08-30,S08000017,NA,2,All,d,101,107,-5.6,NHS Dumfries and Galloway,Aug,2020
2020-08-30,S08000017,NA,3,All,d,147,131,12.2,NHS Dumfries and Galloway,Aug,2020
2020-08-30,S08000017,NA,4,All,d,64,53.5,19.6,NHS Dumfries and Galloway,Aug,2020
2020-08-30,S08000017,NA,5,All,d,18,30,-40,NHS Dumfries and Galloway,Aug,2020
2020-08-30,S08000019,NA,1,All,d,156,232.5,-32.9,NHS Forth Valley,Aug,2020
2020-08-30,S08000019,NA,2,All,d,165,269,-38.7,NHS Forth Valley,Aug,2020
2020-08-30,S08000019,NA,3,All,d,135,230.5,-41.4,NHS Forth Valley,Aug,2020
2020-08-30,S08000019,NA,4,All,d,123,191.5,-35.8,NHS Forth Valley,Aug,2020
2020-08-30,S08000019,NA,5,All,d,116,150,-22.7,NHS Forth Valley,Aug,2020
2020-08-30,S08000020,NA,1,All,d,112,98,14.3,NHS Grampian,Aug,2020
2020-08-30,S08000020,NA,2,All,d,240,253,-5.1,NHS Grampian,Aug,2020
2020-08-30,S08000020,NA,3,All,d,243,292.5,-16.9,NHS Grampian,Aug,2020
2020-08-30,S08000020,NA,4,All,d,337,383.5,-12.1,NHS Grampian,Aug,2020
2020-08-30,S08000020,NA,5,All,d,242,318.5,-24,NHS Grampian,Aug,2020
2020-08-30,S08000022,NA,1,All,d,95,101,-5.9,NHS Highland,Aug,2020
2020-08-30,S08000022,NA,2,All,d,136,156,-12.8,NHS Highland,Aug,2020
2020-08-30,S08000022,NA,3,All,d,224,273,-17.9,NHS Highland,Aug,2020
2020-08-30,S08000022,NA,4,All,d,158,216,-26.9,NHS Highland,Aug,2020
2020-08-30,S08000022,NA,5,All,d,36,50,-28,NHS Highland,Aug,2020
2020-08-30,S08000024,NA,1,All,d,356,354,0.6,NHS Lothian,Aug,2020
2020-08-30,S08000024,NA,2,All,d,574,601,-4.5,NHS Lothian,Aug,2020
2020-08-30,S08000024,NA,3,All,d,378,401,-5.7,NHS Lothian,Aug,2020
2020-08-30,S08000024,NA,4,All,d,378,354,6.8,NHS Lothian,Aug,2020
2020-08-30,S08000024,NA,5,All,d,503,520,-3.3,NHS Lothian,Aug,2020
2020-08-30,S08000025,NA,2,All,d,6,10.5,-42.9,NHS Orkney,Aug,2020
2020-08-30,S08000025,NA,3,All,d,8,3.5,128.6,NHS Orkney,Aug,2020
2020-08-30,S08000025,NA,4,All,d,28,19.5,43.6,NHS Orkney,Aug,2020
2020-08-30,S08000026,NA,3,All,d,14,15.5,-9.7,NHS Shetland,Aug,2020
2020-08-30,S08000026,NA,4,All,d,13,23.5,-44.7,NHS Shetland,Aug,2020
2020-08-30,S08000028,NA,2,All,d,16,18,-11.1,NHS Western Isles,Aug,2020
2020-08-30,S08000028,NA,3,All,d,33,59,-44.1,NHS Western Isles,Aug,2020
2020-08-30,S08000029,NA,1,All,d,208,271.5,-23.4,NHS Fife,Aug,2020
2020-08-30,S08000029,NA,2,All,d,195,231,-15.6,NHS Fife,Aug,2020
2020-08-30,S08000029,NA,3,All,d,162,180,-10,NHS Fife,Aug,2020
2020-08-30,S08000029,NA,4,All,d,126,152,-17.1,NHS Fife,Aug,2020
2020-08-30,S08000029,NA,5,All,d,118,112,5.4,NHS Fife,Aug,2020
2020-08-30,S08000030,NA,1,All,d,229,276,-17,NHS Tayside,Aug,2020
2020-08-30,S08000030,NA,2,All,d,226,260,-13.1,NHS Tayside,Aug,2020
2020-08-30,S08000030,NA,3,All,d,205,257,-20.2,NHS Tayside,Aug,2020
2020-08-30,S08000030,NA,4,All,d,271,306,-11.4,NHS Tayside,Aug,2020
2020-08-30,S08000030,NA,5,All,d,178,216,-17.6,NHS Tayside,Aug,2020
2020-08-30,S08000031,NA,1,All,d,1415,1630.5,-13.2,NHS Greater Glasgow and Clyde,Aug,2020
2020-08-30,S08000031,NA,2,All,d,679,853,-20.4,NHS Greater Glasgow and Clyde,Aug,2020
2020-08-30,S08000031,NA,3,All,d,522,588.5,-11.3,NHS Greater Glasgow and Clyde,Aug,2020
2020-08-30,S08000031,NA,4,All,d,440,522.5,-15.8,NHS Greater Glasgow and Clyde,Aug,2020
2020-08-30,S08000031,NA,5,All,d,494,554.5,-10.9,NHS Greater Glasgow and Clyde,Aug,2020
2020-08-30,S08000032,NA,1,All,d,508,590,-13.9,NHS Lanarkshire,Aug,2020
2020-08-30,S08000032,NA,2,All,d,426,466,-8.6,NHS Lanarkshire,Aug,2020
2020-08-30,S08000032,NA,3,All,d,269,277.5,-3.1,NHS Lanarkshire,Aug,2020
2020-08-30,S08000032,NA,4,All,d,196,226,-13.3,NHS Lanarkshire,Aug,2020
2020-08-30,S08000032,NA,5,All,d,130,155,-16.1,NHS Lanarkshire,Aug,2020
2020-08-30,S92000003,d,1,All,d,3560,4040,-11.9,Scotland,Aug,2020
2020-08-30,S92000003,d,2,All,d,3071,3562.5,-13.8,Scotland,Aug,2020
2020-08-30,S92000003,d,3,All,d,2594,3007,-13.7,Scotland,Aug,2020
2020-08-30,S92000003,d,4,All,d,2294,2651.5,-13.5,Scotland,Aug,2020
2020-08-30,S92000003,d,5,All,d,1953,2221.5,-12.1,Scotland,Aug,2020
2020-09-06,S08000015,NA,1,All,d,354,416,-14.9,NHS Ayrshire and Arran,Sep,2020
2020-09-06,S08000015,NA,2,All,d,245,270.5,-9.4,NHS Ayrshire and Arran,Sep,2020
2020-09-06,S08000015,NA,3,All,d,173,190.5,-9.2,NHS Ayrshire and Arran,Sep,2020
2020-09-06,S08000015,NA,4,All,d,111,144,-22.9,NHS Ayrshire and Arran,Sep,2020
2020-09-06,S08000015,NA,5,All,d,91,119,-23.5,NHS Ayrshire and Arran,Sep,2020
2020-09-06,S08000016,NA,1,All,d,11,26.5,-58.5,NHS Borders,Sep,2020
2020-09-06,S08000016,NA,2,All,d,50,61.5,-18.7,NHS Borders,Sep,2020
2020-09-06,S08000016,NA,3,All,d,103,103.5,-0.5,NHS Borders,Sep,2020
2020-09-06,S08000016,NA,4,All,d,48,62,-22.6,NHS Borders,Sep,2020
2020-09-06,S08000016,NA,5,All,d,14,14,0,NHS Borders,Sep,2020
2020-09-06,S08000017,NA,1,All,d,38,53,-28.3,NHS Dumfries and Galloway,Sep,2020
2020-09-06,S08000017,NA,2,All,d,102,123,-17.1,NHS Dumfries and Galloway,Sep,2020
2020-09-06,S08000017,NA,3,All,d,140,160,-12.5,NHS Dumfries and Galloway,Sep,2020
2020-09-06,S08000017,NA,4,All,d,59,57.5,2.6,NHS Dumfries and Galloway,Sep,2020
2020-09-06,S08000017,NA,5,All,d,31,24.5,26.5,NHS Dumfries and Galloway,Sep,2020
2020-09-06,S08000019,NA,1,All,d,170,233.5,-27.2,NHS Forth Valley,Sep,2020
2020-09-06,S08000019,NA,2,All,d,192,269,-28.6,NHS Forth Valley,Sep,2020
2020-09-06,S08000019,NA,3,All,d,148,218.5,-32.3,NHS Forth Valley,Sep,2020
2020-09-06,S08000019,NA,4,All,d,120,175.5,-31.6,NHS Forth Valley,Sep,2020
2020-09-06,S08000019,NA,5,All,d,128,165.5,-22.7,NHS Forth Valley,Sep,2020
2020-09-06,S08000020,NA,1,All,d,96,110.5,-13.1,NHS Grampian,Sep,2020
2020-09-06,S08000020,NA,2,All,d,241,261.5,-7.8,NHS Grampian,Sep,2020
2020-09-06,S08000020,NA,3,All,d,239,280.5,-14.8,NHS Grampian,Sep,2020
2020-09-06,S08000020,NA,4,All,d,308,364,-15.4,NHS Grampian,Sep,2020
2020-09-06,S08000020,NA,5,All,d,239,306,-21.9,NHS Grampian,Sep,2020
2020-09-06,S08000022,NA,1,All,d,103,92,12,NHS Highland,Sep,2020
2020-09-06,S08000022,NA,2,All,d,133,161.5,-17.6,NHS Highland,Sep,2020
2020-09-06,S08000022,NA,3,All,d,250,291.5,-14.2,NHS Highland,Sep,2020
2020-09-06,S08000022,NA,4,All,d,180,192,-6.2,NHS Highland,Sep,2020
2020-09-06,S08000022,NA,5,All,d,43,48,-10.4,NHS Highland,Sep,2020
2020-09-06,S08000024,NA,1,All,d,406,371.5,9.3,NHS Lothian,Sep,2020
2020-09-06,S08000024,NA,2,All,d,565,558.5,1.2,NHS Lothian,Sep,2020
2020-09-06,S08000024,NA,3,All,d,392,405,-3.2,NHS Lothian,Sep,2020
2020-09-06,S08000024,NA,4,All,d,367,384.5,-4.6,NHS Lothian,Sep,2020
2020-09-06,S08000024,NA,5,All,d,500,512.5,-2.4,NHS Lothian,Sep,2020
2020-09-06,S08000025,NA,2,All,d,9,9.5,-5.3,NHS Orkney,Sep,2020
2020-09-06,S08000025,NA,3,All,d,9,8,12.5,NHS Orkney,Sep,2020
2020-09-06,S08000025,NA,4,All,d,24,20.5,17.1,NHS Orkney,Sep,2020
2020-09-06,S08000026,NA,3,All,d,20,12,66.7,NHS Shetland,Sep,2020
2020-09-06,S08000026,NA,4,All,d,16,17,-5.9,NHS Shetland,Sep,2020
2020-09-06,S08000028,NA,2,All,d,7,11.5,-39.1,NHS Western Isles,Sep,2020
2020-09-06,S08000028,NA,3,All,d,37,50.5,-26.7,NHS Western Isles,Sep,2020
2020-09-06,S08000029,NA,1,All,d,224,242.5,-7.6,NHS Fife,Sep,2020
2020-09-06,S08000029,NA,2,All,d,202,228,-11.4,NHS Fife,Sep,2020
2020-09-06,S08000029,NA,3,All,d,159,186,-14.5,NHS Fife,Sep,2020
2020-09-06,S08000029,NA,4,All,d,129,131,-1.5,NHS Fife,Sep,2020
2020-09-06,S08000029,NA,5,All,d,117,108,8.3,NHS Fife,Sep,2020
2020-09-06,S08000030,NA,1,All,d,227,269.5,-15.8,NHS Tayside,Sep,2020
2020-09-06,S08000030,NA,2,All,d,233,252,-7.5,NHS Tayside,Sep,2020
2020-09-06,S08000030,NA,3,All,d,249,250.5,-0.6,NHS Tayside,Sep,2020
2020-09-06,S08000030,NA,4,All,d,269,297.5,-9.6,NHS Tayside,Sep,2020
2020-09-06,S08000030,NA,5,All,d,178,195,-8.7,NHS Tayside,Sep,2020
2020-09-06,S08000031,NA,1,All,d,1432,1653.5,-13.4,NHS Greater Glasgow and Clyde,Sep,2020
2020-09-06,S08000031,NA,2,All,d,685,818.5,-16.3,NHS Greater Glasgow and Clyde,Sep,2020
2020-09-06,S08000031,NA,3,All,d,471,574.5,-18,NHS Greater Glasgow and Clyde,Sep,2020
2020-09-06,S08000031,NA,4,All,d,424,504.5,-16,NHS Greater Glasgow and Clyde,Sep,2020
2020-09-06,S08000031,NA,5,All,d,476,561,-15.2,NHS Greater Glasgow and Clyde,Sep,2020
2020-09-06,S08000032,NA,1,All,d,492,564,-12.8,NHS Lanarkshire,Sep,2020
2020-09-06,S08000032,NA,2,All,d,431,459.5,-6.2,NHS Lanarkshire,Sep,2020
2020-09-06,S08000032,NA,3,All,d,244,278.5,-12.4,NHS Lanarkshire,Sep,2020
2020-09-06,S08000032,NA,4,All,d,195,215.5,-9.5,NHS Lanarkshire,Sep,2020
2020-09-06,S08000032,NA,5,All,d,139,147.5,-5.8,NHS Lanarkshire,Sep,2020
2020-09-06,S92000003,d,1,All,d,3553,4032.5,-11.9,Scotland,Sep,2020
2020-09-06,S92000003,d,2,All,d,3098,3487.5,-11.2,Scotland,Sep,2020
2020-09-06,S92000003,d,3,All,d,2634,3009.5,-12.5,Scotland,Sep,2020
2020-09-06,S92000003,d,4,All,d,2250,2567.5,-12.4,Scotland,Sep,2020
2020-09-06,S92000003,d,5,All,d,1957,2201.5,-11.1,Scotland,Sep,2020
2020-09-13,S08000015,NA,1,All,d,401,389,3.1,NHS Ayrshire and Arran,Sep,2020
2020-09-13,S08000015,NA,2,All,d,247,268.5,-8,NHS Ayrshire and Arran,Sep,2020
2020-09-13,S08000015,NA,3,All,d,152,190,-20,NHS Ayrshire and Arran,Sep,2020
2020-09-13,S08000015,NA,4,All,d,126,130,-3.1,NHS Ayrshire and Arran,Sep,2020
2020-09-13,S08000015,NA,5,All,d,72,111,-35.1,NHS Ayrshire and Arran,Sep,2020
2020-09-13,S08000016,NA,1,All,d,13,28,-53.6,NHS Borders,Sep,2020
2020-09-13,S08000016,NA,2,All,d,45,49.5,-9.1,NHS Borders,Sep,2020
2020-09-13,S08000016,NA,3,All,d,90,104,-13.5,NHS Borders,Sep,2020
2020-09-13,S08000016,NA,4,All,d,45,65,-30.8,NHS Borders,Sep,2020
2020-09-13,S08000016,NA,5,All,d,18,11.5,56.5,NHS Borders,Sep,2020
2020-09-13,S08000017,NA,1,All,d,46,51.5,-10.7,NHS Dumfries and Galloway,Sep,2020
2020-09-13,S08000017,NA,2,All,d,108,120,-10,NHS Dumfries and Galloway,Sep,2020
2020-09-13,S08000017,NA,3,All,d,164,156.5,4.8,NHS Dumfries and Galloway,Sep,2020
2020-09-13,S08000017,NA,4,All,d,46,63,-27,NHS Dumfries and Galloway,Sep,2020
2020-09-13,S08000017,NA,5,All,d,20,33,-39.4,NHS Dumfries and Galloway,Sep,2020
2020-09-13,S08000019,NA,1,All,d,147,245.5,-40.1,NHS Forth Valley,Sep,2020
2020-09-13,S08000019,NA,2,All,d,211,247,-14.6,NHS Forth Valley,Sep,2020
2020-09-13,S08000019,NA,3,All,d,152,214.5,-29.1,NHS Forth Valley,Sep,2020
2020-09-13,S08000019,NA,4,All,d,99,184.5,-46.3,NHS Forth Valley,Sep,2020
2020-09-13,S08000019,NA,5,All,d,115,155,-25.8,NHS Forth Valley,Sep,2020
2020-09-13,S08000020,NA,1,All,d,102,106.5,-4.2,NHS Grampian,Sep,2020
2020-09-13,S08000020,NA,2,All,d,176,266.5,-34,NHS Grampian,Sep,2020
2020-09-13,S08000020,NA,3,All,d,252,301,-16.3,NHS Grampian,Sep,2020
2020-09-13,S08000020,NA,4,All,d,308,354.5,-13.1,NHS Grampian,Sep,2020
2020-09-13,S08000020,NA,5,All,d,246,303,-18.8,NHS Grampian,Sep,2020
2020-09-13,S08000022,NA,1,All,d,82,100.5,-18.4,NHS Highland,Sep,2020
2020-09-13,S08000022,NA,2,All,d,145,170.5,-15,NHS Highland,Sep,2020
2020-09-13,S08000022,NA,3,All,d,217,268,-19,NHS Highland,Sep,2020
2020-09-13,S08000022,NA,4,All,d,199,188.5,5.6,NHS Highland,Sep,2020
2020-09-13,S08000022,NA,5,All,d,42,42.5,-1.2,NHS Highland,Sep,2020
2020-09-13,S08000024,NA,1,All,d,378,386,-2.1,NHS Lothian,Sep,2020
2020-09-13,S08000024,NA,2,All,d,588,564.5,4.2,NHS Lothian,Sep,2020
2020-09-13,S08000024,NA,3,All,d,413,380,8.7,NHS Lothian,Sep,2020
2020-09-13,S08000024,NA,4,All,d,368,367.5,0.1,NHS Lothian,Sep,2020
2020-09-13,S08000024,NA,5,All,d,537,512,4.9,NHS Lothian,Sep,2020
2020-09-13,S08000025,NA,2,All,d,8,4.5,77.8,NHS Orkney,Sep,2020
2020-09-13,S08000025,NA,3,All,d,9,10,-10,NHS Orkney,Sep,2020
2020-09-13,S08000025,NA,4,All,d,25,20.5,22,NHS Orkney,Sep,2020
2020-09-13,S08000026,NA,2,All,d,5,4.5,11.1,NHS Shetland,Sep,2020
2020-09-13,S08000026,NA,3,All,d,17,12,41.7,NHS Shetland,Sep,2020
2020-09-13,S08000026,NA,4,All,d,19,20,-5,NHS Shetland,Sep,2020
2020-09-13,S08000028,NA,2,All,d,13,17,-23.5,NHS Western Isles,Sep,2020
2020-09-13,S08000028,NA,3,All,d,45,59.5,-24.4,NHS Western Isles,Sep,2020
2020-09-13,S08000029,NA,1,All,d,226,280,-19.3,NHS Fife,Sep,2020
2020-09-13,S08000029,NA,2,All,d,224,230,-2.6,NHS Fife,Sep,2020
2020-09-13,S08000029,NA,3,All,d,162,182,-11,NHS Fife,Sep,2020
2020-09-13,S08000029,NA,4,All,d,138,153,-9.8,NHS Fife,Sep,2020
2020-09-13,S08000029,NA,5,All,d,86,109.5,-21.5,NHS Fife,Sep,2020
2020-09-13,S08000030,NA,1,All,d,257,274.5,-6.4,NHS Tayside,Sep,2020
2020-09-13,S08000030,NA,2,All,d,237,236,0.4,NHS Tayside,Sep,2020
2020-09-13,S08000030,NA,3,All,d,232,242.5,-4.3,NHS Tayside,Sep,2020
2020-09-13,S08000030,NA,4,All,d,282,297,-5.1,NHS Tayside,Sep,2020
2020-09-13,S08000030,NA,5,All,d,196,188,4.3,NHS Tayside,Sep,2020
2020-09-13,S08000031,NA,1,All,d,1471,1644,-10.5,NHS Greater Glasgow and Clyde,Sep,2020
2020-09-13,S08000031,NA,2,All,d,723,819.5,-11.8,NHS Greater Glasgow and Clyde,Sep,2020
2020-09-13,S08000031,NA,3,All,d,543,567.5,-4.3,NHS Greater Glasgow and Clyde,Sep,2020
2020-09-13,S08000031,NA,4,All,d,427,532,-19.7,NHS Greater Glasgow and Clyde,Sep,2020
2020-09-13,S08000031,NA,5,All,d,495,562,-11.9,NHS Greater Glasgow and Clyde,Sep,2020
2020-09-13,S08000032,NA,1,All,d,516,593.5,-13.1,NHS Lanarkshire,Sep,2020
2020-09-13,S08000032,NA,2,All,d,467,485,-3.7,NHS Lanarkshire,Sep,2020
2020-09-13,S08000032,NA,3,All,d,255,265.5,-4,NHS Lanarkshire,Sep,2020
2020-09-13,S08000032,NA,4,All,d,198,208.5,-5,NHS Lanarkshire,Sep,2020
2020-09-13,S08000032,NA,5,All,d,154,146.5,5.1,NHS Lanarkshire,Sep,2020
2020-09-13,S92000003,d,1,All,d,3639,4100,-11.2,Scotland,Sep,2020
2020-09-13,S92000003,d,2,All,d,3197,3483,-8.2,Scotland,Sep,2020
2020-09-13,S92000003,d,3,All,d,2703,2953,-8.5,Scotland,Sep,2020
2020-09-13,S92000003,d,4,All,d,2281,2584,-11.7,Scotland,Sep,2020
2020-09-13,S92000003,d,5,All,d,1981,2174.5,-8.9,Scotland,Sep,2020
2020-09-20,S08000015,NA,1,All,d,323,411,-21.4,NHS Ayrshire and Arran,Sep,2020
2020-09-20,S08000015,NA,2,All,d,251,256,-2,NHS Ayrshire and Arran,Sep,2020
2020-09-20,S08000015,NA,3,All,d,170,182.5,-6.8,NHS Ayrshire and Arran,Sep,2020
2020-09-20,S08000015,NA,4,All,d,110,139,-20.9,NHS Ayrshire and Arran,Sep,2020
2020-09-20,S08000015,NA,5,All,d,97,95.5,1.6,NHS Ayrshire and Arran,Sep,2020
2020-09-20,S08000016,NA,1,All,d,18,24.5,-26.5,NHS Borders,Sep,2020
2020-09-20,S08000016,NA,2,All,d,42,60.5,-30.6,NHS Borders,Sep,2020
2020-09-20,S08000016,NA,3,All,d,80,115.5,-30.7,NHS Borders,Sep,2020
2020-09-20,S08000016,NA,4,All,d,63,75,-16,NHS Borders,Sep,2020
2020-09-20,S08000016,NA,5,All,d,9,16,-43.8,NHS Borders,Sep,2020
2020-09-20,S08000017,NA,1,All,d,44,53.5,-17.8,NHS Dumfries and Galloway,Sep,2020
2020-09-20,S08000017,NA,2,All,d,128,119,7.6,NHS Dumfries and Galloway,Sep,2020
2020-09-20,S08000017,NA,3,All,d,138,154.5,-10.7,NHS Dumfries and Galloway,Sep,2020
2020-09-20,S08000017,NA,4,All,d,42,63,-33.3,NHS Dumfries and Galloway,Sep,2020
2020-09-20,S08000017,NA,5,All,d,30,38,-21.1,NHS Dumfries and Galloway,Sep,2020
2020-09-20,S08000019,NA,1,All,d,159,226.5,-29.8,NHS Forth Valley,Sep,2020
2020-09-20,S08000019,NA,2,All,d,164,266.5,-38.5,NHS Forth Valley,Sep,2020
2020-09-20,S08000019,NA,3,All,d,150,229.5,-34.6,NHS Forth Valley,Sep,2020
2020-09-20,S08000019,NA,4,All,d,134,205,-34.6,NHS Forth Valley,Sep,2020
2020-09-20,S08000019,NA,5,All,d,121,165.5,-26.9,NHS Forth Valley,Sep,2020
2020-09-20,S08000020,NA,1,All,d,98,103.5,-5.3,NHS Grampian,Sep,2020
2020-09-20,S08000020,NA,2,All,d,207,278.5,-25.7,NHS Grampian,Sep,2020
2020-09-20,S08000020,NA,3,All,d,253,295.5,-14.4,NHS Grampian,Sep,2020
2020-09-20,S08000020,NA,4,All,d,387,369,4.9,NHS Grampian,Sep,2020
2020-09-20,S08000020,NA,5,All,d,271,319.5,-15.2,NHS Grampian,Sep,2020
2020-09-20,S08000022,NA,1,All,d,74,107,-30.8,NHS Highland,Sep,2020
2020-09-20,S08000022,NA,2,All,d,128,163,-21.5,NHS Highland,Sep,2020
2020-09-20,S08000022,NA,3,All,d,238,280,-15,NHS Highland,Sep,2020
2020-09-20,S08000022,NA,4,All,d,171,201.5,-15.1,NHS Highland,Sep,2020
2020-09-20,S08000022,NA,5,All,d,40,52.5,-23.8,NHS Highland,Sep,2020
2020-09-20,S08000024,NA,1,All,d,375,340.5,10.1,NHS Lothian,Sep,2020
2020-09-20,S08000024,NA,2,All,d,581,570.5,1.8,NHS Lothian,Sep,2020
2020-09-20,S08000024,NA,3,All,d,377,404,-6.7,NHS Lothian,Sep,2020
2020-09-20,S08000024,NA,4,All,d,359,381.5,-5.9,NHS Lothian,Sep,2020
2020-09-20,S08000024,NA,5,All,d,508,464.5,9.4,NHS Lothian,Sep,2020
2020-09-20,S08000025,NA,3,All,d,10,8.5,17.6,NHS Orkney,Sep,2020
2020-09-20,S08000025,NA,4,All,d,24,20,20,NHS Orkney,Sep,2020
2020-09-20,S08000026,NA,3,All,d,19,26,-26.9,NHS Shetland,Sep,2020
2020-09-20,S08000026,NA,4,All,d,19,23,-17.4,NHS Shetland,Sep,2020
2020-09-20,S08000028,NA,2,All,d,11,11,0,NHS Western Isles,Sep,2020
2020-09-20,S08000028,NA,3,All,d,37,52,-28.8,NHS Western Isles,Sep,2020
2020-09-20,S08000029,NA,1,All,d,205,254,-19.3,NHS Fife,Sep,2020
2020-09-20,S08000029,NA,2,All,d,196,231,-15.2,NHS Fife,Sep,2020
2020-09-20,S08000029,NA,3,All,d,141,192,-26.6,NHS Fife,Sep,2020
2020-09-20,S08000029,NA,4,All,d,130,151,-13.9,NHS Fife,Sep,2020
2020-09-20,S08000029,NA,5,All,d,91,118.5,-23.2,NHS Fife,Sep,2020
2020-09-20,S08000030,NA,1,All,d,241,262.5,-8.2,NHS Tayside,Sep,2020
2020-09-20,S08000030,NA,2,All,d,204,238.5,-14.5,NHS Tayside,Sep,2020
2020-09-20,S08000030,NA,3,All,d,211,267,-21,NHS Tayside,Sep,2020
2020-09-20,S08000030,NA,4,All,d,289,318,-9.1,NHS Tayside,Sep,2020
2020-09-20,S08000030,NA,5,All,d,176,204,-13.7,NHS Tayside,Sep,2020
2020-09-20,S08000031,NA,1,All,d,1535,1649.5,-6.9,NHS Greater Glasgow and Clyde,Sep,2020
2020-09-20,S08000031,NA,2,All,d,724,784,-7.7,NHS Greater Glasgow and Clyde,Sep,2020
2020-09-20,S08000031,NA,3,All,d,515,581.5,-11.4,NHS Greater Glasgow and Clyde,Sep,2020
2020-09-20,S08000031,NA,4,All,d,411,516.5,-20.4,NHS Greater Glasgow and Clyde,Sep,2020
2020-09-20,S08000031,NA,5,All,d,514,613,-16.2,NHS Greater Glasgow and Clyde,Sep,2020
2020-09-20,S08000032,NA,1,All,d,477,602.5,-20.8,NHS Lanarkshire,Sep,2020
2020-09-20,S08000032,NA,2,All,d,403,482,-16.4,NHS Lanarkshire,Sep,2020
2020-09-20,S08000032,NA,3,All,d,266,263.5,0.9,NHS Lanarkshire,Sep,2020
2020-09-20,S08000032,NA,4,All,d,191,239,-20.1,NHS Lanarkshire,Sep,2020
2020-09-20,S08000032,NA,5,All,d,127,162.5,-21.8,NHS Lanarkshire,Sep,2020
2020-09-20,S92000003,d,1,All,d,3550,4035.5,-12,Scotland,Sep,2020
2020-09-20,S92000003,d,2,All,d,3044,3468,-12.2,Scotland,Sep,2020
2020-09-20,S92000003,d,3,All,d,2605,3052,-14.6,Scotland,Sep,2020
2020-09-20,S92000003,d,4,All,d,2330,2702.5,-13.8,Scotland,Sep,2020
2020-09-20,S92000003,d,5,All,d,1986,2250,-11.7,Scotland,Sep,2020
2020-09-27,S08000015,NA,1,All,d,308,399,-22.8,NHS Ayrshire and Arran,Sep,2020
2020-09-27,S08000015,NA,2,All,d,209,273,-23.4,NHS Ayrshire and Arran,Sep,2020
2020-09-27,S08000015,NA,3,All,d,155,174.5,-11.2,NHS Ayrshire and Arran,Sep,2020
2020-09-27,S08000015,NA,4,All,d,113,128,-11.7,NHS Ayrshire and Arran,Sep,2020
2020-09-27,S08000015,NA,5,All,d,90,86,4.7,NHS Ayrshire and Arran,Sep,2020
2020-09-27,S08000016,NA,1,All,d,23,24,-4.2,NHS Borders,Sep,2020
2020-09-27,S08000016,NA,2,All,d,48,56,-14.3,NHS Borders,Sep,2020
2020-09-27,S08000016,NA,3,All,d,78,96.5,-19.2,NHS Borders,Sep,2020
2020-09-27,S08000016,NA,4,All,d,62,69,-10.1,NHS Borders,Sep,2020
2020-09-27,S08000016,NA,5,All,d,15,20.5,-26.8,NHS Borders,Sep,2020
2020-09-27,S08000017,NA,1,All,d,40,49.5,-19.2,NHS Dumfries and Galloway,Sep,2020
2020-09-27,S08000017,NA,2,All,d,122,122.5,-0.4,NHS Dumfries and Galloway,Sep,2020
2020-09-27,S08000017,NA,3,All,d,120,165.5,-27.5,NHS Dumfries and Galloway,Sep,2020
2020-09-27,S08000017,NA,4,All,d,58,58.5,-0.9,NHS Dumfries and Galloway,Sep,2020
2020-09-27,S08000017,NA,5,All,d,25,31.5,-20.6,NHS Dumfries and Galloway,Sep,2020
2020-09-27,S08000019,NA,1,All,d,149,244.5,-39.1,NHS Forth Valley,Sep,2020
